13:57:00,141.42,141.44,141.41,141.44
13:58:00,141.44,141.45,141.44,141.44
13:59:00,141.44,141.46,141.44,141.44
14:00:00,141.43,141.44,141.42,141.43
14:01:00,141.43,141.43,141.42,141.43
14:02:00,141.44,141.45,141.41,141.43
14:03:00,141.43,141.44,141.42,141.43
14:04:00,141.42,141.43,141.42,141.42
14:05:00,141.42,141.43,141.42,141.42
14:06:00,141.42,141.43,141.39,141.39
14:07:00,141.39,141.42,141.39,141.41
14:08:00,141.41,141.43,141.4,141.42
14:09:00,141.41,141.42,141.41,141.42
14:10:00,141.42,141.42,141.41,141.42
14:11:00,141.41,141.46,141.41,141.45
14:12:00,141.46,141.46,141.43,141.44
14:13:00,141.44,141.45,141.42,141.45
14:14:00,141.45,141.45,141.43,141.43
14:15:00,141.42,141.44,141.41,141.41
14:16:00,141.41,141.41,141.4,141.4
14:17:00,141.41,141.41,141.39,141.39
14:18:00,141.38,141.39,141.38,141.38
14:19:00,141.38,141.41,141.38,141.4
14:20:00,141.4,141.41,141.39,141.39
14:21:00,141.39,141.4,141.38,141.39
14:22:00,141.38,141.39,141.38,141.38
14:23:00,141.39,141.4,141.38,141.38
14:24:00,141.39,141.4,141.38,141.39
14:25:00,141.39,141.4,141.38,141.4
14:26:00,141.4,141.41,141.39,141.39
14:27:00,141.38,141.39,141.38,141.39
14:28:00,141.39,141.4,141.39,141.39
14:29:00,141.39,141.42,141.39,141.42
14:30:00,141.42,141.42,141.4,141.4
14:31:00,141.41,141.41,141.39,141.4
14:32:00,141.4,141.41,141.39,141.39
14:33:00,141.39,141.39,141.37,141.38
14:34:00,141.38,141.39,141.38,141.39
14:35:00,141.38,141.4,141.38,141.4
14:36:00,141.4,141.4,141.37,141.38
14:37:00,141.38,141.38,141.35,141.38
14:38:00,141.38,141.38,141.37,141.37
14:39:00,141.37,141.39,141.37,141.38
14:40:00,141.39,141.39,141.37,141.38
14:41:00,141.38,141.39,141.37,141.39
14:42:00,141.39,141.42,141.38,141.39
14:43:00,141.39,141.39,141.37,141.38
14:44:00,141.38,141.4,141.38,141.39
14:45:00,141.39,141.43,141.39,141.42
14:46:00,141.41,141.44,141.41,141.44
14:47:00,141.43,141.45,141.43,141.43
14:48:00,141.43,141.44,141.43,141.43
14:49:00,141.43,141.44,141.42,141.43
14:50:00,141.43,141.45,141.42,141.44
14:51:00,141.45,141.46,141.43,141.45
14:52:00,141.44,141.45,141.43,141.43
14:53:00,141.43,141.45,141.43,141.43
14:54:00,141.42,141.42,141.41,141.42
14:55:00,141.42,141.42,141.41,141.41
14:56:00,141.41,141.42,141.41,141.42
14:57:00,141.41,141.42,141.4,141.42
14:58:00,141.41,141.43,141.41,141.41
14:59:00,141.42,141.45,141.42,141.43
15:00:00,141.43,141.44,141.42,141.43
15:01:00,141.43,141.43,141.42,141.42
15:02:00,141.42,141.44,141.41,141.42
15:03:00,141.42,141.43,141.41,141.42
15:04:00,141.42,141.43,141.41,141.42
15:05:00,141.42,141.44,141.42,141.42
15:06:00,141.42,141.46,141.42,141.45
15:07:00,141.45,141.46,141.44,141.45
15:08:00,141.44,141.46,141.44,141.46
15:09:00,141.45,141.46,141.45,141.45
15:10:00,141.46,141.51,141.45,141.49
15:11:00,141.5,141.53,141.49,141.52
15:12:00,141.52,141.55,141.51,141.55
15:13:00,141.54,141.57,141.53,141.56
15:14:00,141.57,141.57,141.55,141.55
15:15:00,141.54,141.55,141.53,141.55
15:16:00,141.54,141.55,141.54,141.54
15:17:00,141.54,141.55,141.54,141.55
15:18:00,141.55,141.57,141.55,141.57
15:19:00,141.56,141.57,141.53,141.54
15:20:00,141.54,141.54,141.52,141.54
15:21:00,141.54,141.55,141.52,141.53
15:22:00,141.52,141.53,141.48,141.48
15:23:00,141.49,141.51,141.49,141.49
15:24:00,141.49,141.54,141.49,141.54
15:25:00,141.54,141.54,141.5,141.52
15:26:00,141.52,141.54,141.52,141.53
15:27:00,141.52,141.53,141.51,141.51
15:28:00,141.5,141.5,141.47,141.48
15:29:00,141.47,141.49,141.45,141.47
15:30:00,141.47,141.5,141.46,141.5
15:31:00,141.51,141.53,141.5,141.52
15:32:00,141.51,141.52,141.48,141.48
15:33:00,141.48,141.49,141.45,141.48
15:34:00,141.47,141.49,141.47,141.48
15:35:00,141.47,141.49,141.47,141.49
15:36:00,141.48,141.5,141.48,141.5
15:37:00,141.5,141.51,141.49,141.5
15:38:00,141.49,141.5,141.49,141.5
15:39:00,141.49,141.54,141.49,141.54
15:40:00,141.53,141.56,141.53,141.55
15:41:00,141.55,141.57,141.54,141.57
15:42:00,141.56,141.56,141.54,141.56
15:43:00,141.55,141.58,141.54,141.56
15:44:00,141.57,141.6,141.57,141.58
15:45:00,141.57,141.58,141.57,141.57
15:46:00,141.58,141.6,141.57,141.58
15:47:00,141.59,141.59,141.57,141.58
15:48:00,141.58,141.59,141.55,141.56
15:49:00,141.56,141.56,141.52,141.53
15:50:00,141.52,141.54,141.52,141.53
15:51:00,141.54,141.54,141.53,141.54
15:52:00,141.54,141.55,141.53,141.54
15:53:00,141.54,141.55,141.54,141.54
15:54:00,141.53,141.54,141.53,141.54
15:55:00,141.55,141.56,141.52,141.52
15:56:00,141.52,141.52,141.5,141.52
15:57:00,141.52,141.52,141.51,141.51
15:58:00,141.51,141.53,141.5,141.52
15:59:00,141.51,141.52,141.5,141.5
16:00:00,141.51,141.52,141.5,141.5
16:01:00,141.5,141.52,141.49,141.52
16:02:00,141.52,141.54,141.51,141.52
16:03:00,141.52,141.53,141.51,141.52
16:04:00,141.52,141.55,141.51,141.55
16:05:00,141.54,141.55,141.52,141.54
16:06:00,141.53,141.56,141.53,141.56
16:07:00,141.57,141.6,141.56,141.58
16:08:00,141.58,141.59,141.54,141.57
16:09:00,141.56,141.58,141.55,141.58
16:10:00,141.58,141.6,141.58,141.59
16:11:00,141.6,141.64,141.6,141.64
16:12:00,141.63,141.65,141.63,141.64
16:13:00,141.63,141.64,141.62,141.62
16:14:00,141.62,141.65,141.62,141.64
16:15:00,141.64,141.69,141.63,141.67
16:16:00,141.68,141.73,141.67,141.7
16:17:00,141.71,141.71,141.69,141.7
16:18:00,141.71,141.71,141.66,141.67
16:19:00,141.66,141.68,141.65,141.65
16:20:00,141.65,141.66,141.64,141.64
16:21:00,141.65,141.68,141.64,141.65
16:22:00,141.65,141.65,141.63,141.64
16:23:00,141.63,141.65,141.62,141.62
16:24:00,141.61,141.64,141.61,141.64
16:25:00,141.63,141.64,141.62,141.63
16:26:00,141.63,141.64,141.63,141.64
16:27:00,141.64,141.64,141.62,141.62
16:28:00,141.62,141.63,141.61,141.62
16:29:00,141.63,141.63,141.61,141.62
16:30:00,141.61,141.62,141.59,141.59
16:31:00,141.6,141.62,141.6,141.61
16:32:00,141.6,141.61,141.6,141.61
16:33:00,141.61,141.63,141.6,141.62
16:34:00,141.62,141.63,141.62,141.63
16:35:00,141.62,141.66,141.61,141.65
16:36:00,141.65,141.65,141.64,141.64
16:37:00,141.63,141.64,141.58,141.59
16:38:00,141.59,141.6,141.58,141.59
16:39:00,141.6,141.61,141.59,141.6
16:40:00,141.6,141.61,141.57,141.57
16:41:00,141.58,141.59,141.57,141.57
16:42:00,141.57,141.58,141.56,141.57
16:43:00,141.58,141.58,141.56,141.57
16:44:00,141.56,141.58,141.55,141.55
16:45:00,141.56,141.59,141.56,141.58
16:46:00,141.59,141.62,141.59,141.62
16:47:00,141.61,141.63,141.61,141.62
16:48:00,141.62,141.63,141.6,141.6
16:49:00,141.61,141.61,141.59,141.61
16:50:00,141.62,141.62,141.58,141.59
16:51:00,141.58,141.6,141.58,141.59
16:52:00,141.59,141.6,141.58,141.59
16:53:00,141.6,141.6,141.59,141.59
16:54:00,141.59,141.6,141.56,141.59
16:55:00,141.59,141.6,141.55,141.55
16:56:00,141.54,141.57,141.53,141.55
16:57:00,141.54,141.57,141.54,141.56
16:58:00,141.56,141.56,141.54,141.55
16:59:00,141.56,141.58,141.54,141.55
17:00:00,141.55,141.55,141.51,141.52
17:01:00,141.52,141.54,141.51,141.51
17:02:00,141.51,141.52,141.48,141.48
17:03:00,141.49,141.51,141.48,141.5
17:04:00,141.49,141.52,141.49,141.51
17:05:00,141.5,141.52,141.5,141.52
17:06:00,141.51,141.56,141.51,141.54
17:07:00,141.54,141.55,141.53,141.55
17:08:00,141.55,141.56,141.54,141.55
17:09:00,141.55,141.56,141.54,141.56
17:10:00,141.56,141.57,141.54,141.57
17:11:00,141.56,141.58,141.56,141.56
17:12:00,141.56,141.59,141.56,141.59
17:13:00,141.59,141.6,141.58,141.6
17:14:00,141.59,141.62,141.58,141.61
17:15:00,141.61,141.61,141.59,141.6
17:16:00,141.59,141.61,141.59,141.59
17:17:00,141.59,141.6,141.57,141.59
17:18:00,141.59,141.59,141.57,141.58
17:19:00,141.59,141.6,141.58,141.59
17:20:00,141.6,141.61,141.59,141.59
17:21:00,141.58,141.59,141.57,141.59
17:22:00,141.59,141.59,141.55,141.55
17:23:00,141.56,141.57,141.55,141.56
17:24:00,141.57,141.6,141.57,141.57
17:25:00,141.57,141.58,141.56,141.56
17:26:00,141.56,141.6,141.56,141.6
17:27:00,141.6,141.63,141.59,141.63
17:28:00,141.62,141.63,141.62,141.62
17:29:00,141.62,141.66,141.61,141.66
17:30:00,141.66,141.69,141.64,141.64
17:31:00,141.65,141.66,141.63,141.64
17:32:00,141.63,141.65,141.63,141.63
17:33:00,141.63,141.63,141.62,141.62
17:34:00,141.63,141.63,141.59,141.59
17:35:00,141.6,141.61,141.53,141.55
17:36:00,141.56,141.61,141.55,141.59
17:37:00,141.6,141.61,141.59,141.61
17:38:00,141.62,141.63,141.61,141.63
17:39:00,141.62,141.63,141.6,141.62
17:40:00,141.62,141.62,141.59,141.6
17:41:00,141.59,141.59,141.57,141.58
17:42:00,141.58,141.6,141.58,141.59
17:43:00,141.59,141.6,141.59,141.59
17:44:00,141.59,141.63,141.59,141.61
17:45:00,141.61,141.61,141.57,141.6
17:46:00,141.59,141.6,141.58,141.6
17:47:00,141.6,141.62,141.59,141.61
17:48:00,141.61,141.62,141.6,141.61
17:49:00,141.61,141.62,141.61,141.61
17:50:00,141.61,141.63,141.61,141.63
17:51:00,141.62,141.63,141.61,141.61
17:52:00,141.61,141.61,141.59,141.6
17:53:00,141.6,141.62,141.58,141.62
17:54:00,141.61,141.61,141.59,141.6
17:55:00,141.59,141.61,141.57,141.57
17:56:00,141.57,141.57,141.52,141.55
17:57:00,141.54,141.56,141.54,141.56
17:58:00,141.55,141.56,141.54,141.54
17:59:00,141.54,141.56,141.54,141.55
18:00:00,141.55,141.56,141.54,141.54
18:01:00,141.54,141.55,141.53,141.53
18:02:00,141.54,141.54,141.51,141.53
18:03:00,141.53,141.55,141.51,141.54
18:04:00,141.54,141.54,141.52,141.52
18:05:00,141.53,141.53,141.51,141.51
18:06:00,141.51,141.52,141.51,141.52
18:07:00,141.51,141.51,141.48,141.48
18:08:00,141.48,141.48,141.39,141.42
18:09:00,141.42,141.45,141.42,141.43
18:10:00,141.43,141.43,141.39,141.43
18:11:00,141.44,141.46,141.42,141.43
18:12:00,141.43,141.46,141.43,141.45
18:13:00,141.45,141.47,141.44,141.46
18:14:00,141.47,141.48,141.44,141.47
18:15:00,141.46,141.48,141.44,141.46
18:16:00,141.46,141.47,141.46,141.47
18:17:00,141.47,141.47,141.45,141.46
18:18:00,141.47,141.47,141.46,141.46
18:19:00,141.46,141.46,141.43,141.44
18:20:00,141.44,141.46,141.43,141.44
18:21:00,141.44,141.44,141.42,141.43
18:22:00,141.43,141.44,141.43,141.43
18:23:00,141.43,141.44,141.42,141.43
18:24:00,141.43,141.44,141.42,141.44
18:25:00,141.43,141.44,141.41,141.41
18:26:00,141.41,141.43,141.4,141.42
18:27:00,141.42,141.46,141.42,141.45
18:28:00,141.45,141.46,141.44,141.44
18:29:00,141.44,141.44,141.42,141.44
18:30:00,141.44,141.44,141.4,141.43
18:31:00,141.44,141.45,141.43,141.43
18:32:00,141.42,141.45,141.41,141.45
18:33:00,141.45,141.45,141.43,141.44
18:34:00,141.44,141.44,141.42,141.43
18:35:00,141.44,141.44,141.42,141.43
18:36:00,141.42,141.43,141.42,141.42
18:37:00,141.43,141.43,141.41,141.42
18:38:00,141.42,141.43,141.41,141.42
18:39:00,141.41,141.43,141.41,141.43
18:40:00,141.43,141.44,141.42,141.44
18:41:00,141.44,141.46,141.43,141.46
18:42:00,141.46,141.48,141.45,141.47
18:43:00,141.47,141.47,141.46,141.47
18:44:00,141.47,141.47,141.44,141.45
18:45:00,141.45,141.46,141.45,141.46
18:46:00,141.45,141.46,141.45,141.46
18:47:00,141.47,141.47,141.45,141.46
18:48:00,141.46,141.47,141.46,141.46
18:49:00,141.46,141.47,141.46,141.47
18:50:00,141.47,141.47,141.45,141.45
18:51:00,141.45,141.46,141.45,141.45
18:52:00,141.45,141.45,141.44,141.45
18:53:00,141.46,141.46,141.45,141.46
18:54:00,141.45,141.46,141.45,141.46
18:55:00,141.47,141.47,141.46,141.46
18:56:00,141.47,141.47,141.47,141.47
18:57:00,141.48,141.48,141.47,141.47
18:58:00,141.47,141.48,141.47,141.48
18:59:00,141.49,141.49,141.47,141.47
19:00:00,141.47,141.48,141.47,141.47
19:01:00,141.47,141.49,141.47,141.48
19:02:00,141.47,141.48,141.46,141.47
19:03:00,141.47,141.47,141.47,141.47
19:04:00,141.47,141.49,141.47,141.48
19:05:00,141.48,141.5,141.48,141.48
19:06:00,141.47,141.49,141.47,141.48
19:07:00,141.48,141.49,141.48,141.49
19:08:00,141.49,141.49,141.48,141.49
19:09:00,141.49,141.5,141.48,141.49
19:10:00,141.49,141.5,141.49,141.5
19:11:00,141.49,141.5,141.49,141.5
19:12:00,141.5,141.53,141.5,141.53
19:13:00,141.52,141.55,141.5,141.51
19:14:00,141.5,141.51,141.5,141.51
19:15:00,141.51,141.51,141.5,141.51
19:16:00,141.51,141.51,141.5,141.51
19:17:00,141.5,141.51,141.5,141.51
19:18:00,141.5,141.51,141.5,141.51
19:19:00,141.5,141.51,141.5,141.51
19:20:00,141.51,141.55,141.51,141.53
19:21:00,141.53,141.55,141.52,141.54
19:22:00,141.54,141.58,141.54,141.55
19:23:00,141.55,141.55,141.51,141.51
19:24:00,141.51,141.52,141.5,141.51
19:25:00,141.51,141.51,141.47,141.47
19:26:00,141.47,141.48,141.46,141.47
19:27:00,141.47,141.48,141.46,141.47
19:28:00,141.47,141.47,141.46,141.47
19:29:00,141.47,141.48,141.47,141.47
19:30:00,141.47,141.48,141.46,141.47
19:31:00,141.47,141.48,141.47,141.47
19:32:00,141.47,141.47,141.45,141.47
19:33:00,141.47,141.47,141.45,141.45
19:34:00,141.45,141.46,141.44,141.46
19:35:00,141.45,141.46,141.43,141.43
19:36:00,141.44,141.44,141.42,141.42
